0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
2.157385E-09	2.157385E-09	2.728900E-09	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
2.285218E-09	2.285218E-09	2.890598E-09	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
2.420627E-09	2.420627E-09	3.061877E-09	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
2.564056E-09	2.564056E-09	3.243303E-09	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
2.715986E-09	2.715986E-09	3.435481E-09	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
2.876919E-09	2.876919E-09	3.639047E-09	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
3.047388E-09	3.047388E-09	3.854675E-09	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
3.227958E-09	3.227958E-09	4.083079E-09	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
3.419223E-09	3.419223E-09	4.325013E-09	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
3.621826E-09	3.621826E-09	4.581287E-09	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
3.836433E-09	3.836433E-09	4.852747E-09	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
4.063757E-09	4.063757E-09	5.140291E-09	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
4.304550E-09	4.304550E-09	5.444873E-09	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
4.559607E-09	4.559607E-09	5.767497E-09	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
4.829783E-09	4.829783E-09	6.109245E-09	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
5.115966E-09	5.115966E-09	6.471242E-09	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
5.419106E-09	5.419106E-09	6.854687E-09	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
5.740209E-09	5.740209E-09	7.260853E-09	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
6.080333E-09	6.080333E-09	7.691080E-09	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
6.440616E-09	6.440616E-09	8.146807E-09	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
6.822250E-09	6.822250E-09	8.629540E-09	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
7.226495E-09	7.226495E-09	9.140873E-09	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
7.654694E-09	7.654694E-09	9.682507E-09	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
8.108254E-09	8.108254E-09	1.025622E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
8.588704E-09	8.588704E-09	1.086395E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
9.097615E-09	9.097615E-09	1.150767E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
9.636688E-09	9.636688E-09	1.218955E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
1.020770E-08	1.020770E-08	1.291183E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
1.081253E-08	1.081253E-08	1.367689E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
1.145322E-08	1.145322E-08	1.448730E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
1.213187E-08	1.213187E-08	1.534573E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
1.285073E-08	1.285073E-08	1.625503E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
1.361218E-08	1.361218E-08	1.721820E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
1.441874E-08	1.441874E-08	1.823843E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
1.527311E-08	1.527311E-08	1.931913E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
1.617810E-08	1.617810E-08	2.046386E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
1.713672E-08	1.713672E-08	2.167643E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
1.815214E-08	1.815214E-08	2.296084E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
1.922770E-08	1.922770E-08	2.432133E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
2.036702E-08	2.036702E-08	2.576247E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
2.157385E-08	2.157385E-08	2.728900E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
2.285218E-08	2.285218E-08	2.890598E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
2.420627E-08	2.420627E-08	3.061877E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
2.564055E-08	2.564055E-08	3.243302E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
2.715986E-08	2.715986E-08	3.435481E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
2.876919E-08	2.876919E-08	3.639047E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
3.047388E-08	3.047388E-08	3.854675E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
3.227958E-08	3.227958E-08	4.083079E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
3.419223E-08	3.419223E-08	4.325013E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
3.621826E-08	3.621826E-08	4.581288E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
3.836433E-08	3.836433E-08	4.852747E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
4.063757E-08	4.063757E-08	5.140291E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
4.304550E-08	4.304550E-08	5.444873E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
4.559608E-08	4.559608E-08	5.767498E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
4.829783E-08	4.829783E-08	6.109245E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
5.115966E-08	5.115966E-08	6.471242E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
5.419106E-08	5.419106E-08	6.854687E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
5.740209E-08	5.740209E-08	7.260853E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
6.080333E-08	6.080333E-08	7.691080E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
6.440616E-08	6.440616E-08	8.146807E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
6.822250E-08	6.822250E-08	8.629540E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
7.226495E-08	7.226495E-08	9.140873E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
7.654694E-08	7.654694E-08	9.682507E-08	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
8.108254E-08	8.108254E-08	1.025622E-07	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
8.588704E-08	8.588704E-08	1.086395E-07	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
9.097615E-08	9.097615E-08	1.150767E-07	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
9.636688E-08	9.636688E-08	1.218955E-07	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
1.020770E-07	1.020770E-07	1.291183E-07	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
1.081253E-07	1.081253E-07	1.367689E-07	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
1.145322E-07	1.145322E-07	1.448730E-07	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
1.213187E-07	1.213187E-07	1.534573E-07	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
1.285073E-07	1.285073E-07	1.625503E-07	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
1.361218E-07	1.361218E-07	1.721820E-07	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
1.441874E-07	1.441874E-07	1.823843E-07	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
1.527311E-07	1.527311E-07	1.931913E-07	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
1.617811E-07	1.617811E-07	2.046387E-07	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
1.713672E-07	1.713672E-07	2.167643E-07	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
1.815214E-07	1.815214E-07	2.296084E-07	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
1.922770E-07	1.922770E-07	2.432133E-07	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
2.036702E-07	2.036702E-07	2.576247E-07	0.000000E+00	0.000000E+00	0.000000E+00	1.258925E+05
